pos,envo_biome_2,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19
"(36.619999999999997, -95.269999999999996)",grassland biome,5.639967119798029e-07,5.6399671681365e-07,0.07114922851324391,5.639967140954544e-07,5.639967319194112e-07,0.023531810739433584,0.4567467049795991,5.639967106512233e-07,5.639967119651214e-07,5.639967100972279e-07,5.639967080893503e-07,0.005637868305748145,5.639967115507219e-07,5.639967162205218e-07,0.4162255535954578,5.639967173528355e-07,5.639967116500758e-07,5.639967121343418e-07,0.02670093791251516,5.639967175078959e-07
"(37.270000000000003, -110.95999999999999)",freshwater biome,4.247186262855687e-07,4.247186246423597e-07,4.247186252496377e-07,6.619434716617147e-05,4.247186274180846e-07,4.2471862580695764e-07,4.24718625128044e-07,0.1053102873862083,4.2471862828401254e-07,4.2471862713996156e-07,0.12067138513641701,4.247186258021008e-07,0.7739453376321943,4.2471862519693463e-07,4.247186266488736e-07,4.247186261736097e-07,4.247186260915107e-07,4.2471862502965494e-07,4.2471862462465757e-07,4.2471862464629296e-07
"(37.469999999999999, -110.70999999999999)",freshwater biome,5.975607626596421e-08,5.975607595487672e-08,5.975607602119335e-08,5.975607645974843e-08,5.975607685740295e-08,5.975607620102762e-08,5.975607608760324e-08,0.9999988646345425,5.975607681347238e-08,5.975607655599321e-08,5.975607635811697e-08,5.975607612759639e-08,5.97560840495937e-08,5.975607605214942e-08,5.975607598820866e-08,5.975607632282565e-08,5.975607662189398e-08,5.975607650837965e-08,5.97560760590021e-08,5.975607650924282e-08
"(37.490000000000002, -110.7)",freshwater biome,1.4620567129426044e-07,1.4620567129371207e-07,1.4620567117285142e-07,0.002032836938603316,0.008853350892711002,1.4620567143385716e-07,1.4620567145591583e-07,0.8865955571211898,1.4620567124978586e-07,1.4620567231744744e-07,1.4620567121832362e-07,1.462056733243157e-07,1.4620567113938653e-07,1.4620567111439564e-07,1.4620567098823869e-07,0.0003741686257311151,0.10104468603142101,1.46205674247678e-07,1.4620567174742455e-07,0.0010973535109399539
"(37.5, -110.7)",freshwater biome,3.0038527624149766e-08,3.003852746068244e-08,3.003852754385817e-08,3.0038527588124807e-08,3.003852795675026e-08,3.003852766904536e-08,3.003852753224053e-08,0.9349071972873518,3.003852801267586e-08,3.0038527670684764e-08,0.0650922620191493,3.003852798388924e-08,3.003852850627267e-08,3.003852763748239e-08,3.003852752427894e-08,3.003852756243217e-08,3.0038527741189834e-08,3.0038527695206844e-08,3.0038527463622154e-08,3.0038527675830946e-08
"(37.549999999999997, -110.68000000000001)",freshwater biome,4.2340445083227294e-08,4.23404445945309e-08,4.23404451951489e-08,4.234044474219503e-08,4.2340444810126514e-08,4.234044494689587e-08,4.234044533937616e-08,0.8824575960320498,0.00017218494188693366,0.00018373268859248038,0.0029626613062612123,4.234044500914155e-08,0.11422318992453494,4.234044531373398e-08,4.234044512786903e-08,4.234044507992546e-08,4.2340445073594246e-08,4.2340444647144934e-08,4.234044465110898e-08,4.234044483380691e-08
"(37.549999999999997, -110.67)",freshwater biome,6.617336689851737e-08,6.617336649106647e-08,6.617336666523274e-08,6.617336731393225e-08,6.617336704338402e-08,6.617336667956544e-08,6.617336669560148e-08,0.9999987427060276,6.617336682858923e-08,6.617336733623157e-08,6.617336846296026e-08,6.617336673778306e-08,6.617336713729623e-08,6.617336648919261e-08,6.617336655881431e-08,6.617336715308333e-08,6.617336695872596e-08,6.61733671028283e-08,6.617336647998458e-08,6.617336721320391e-08
"(38.990000000000002, -123.06999999999999)",cropland biome,1.5075039319378187e-08,1.507503916876777e-08,1.5075039363713592e-08,1.5075039096471355e-08,1.5075039203669013e-08,1.507503934850441e-08,0.0008208079370257875,1.5075039230713617e-08,1.507503926644237e-08,1.507503929758859e-08,1.5075039166141764e-08,0.9990119562083758,1.5075039250118367e-08,1.5075039288592486e-08,0.00016697957893140711,1.5075039216732957e-08,1.507503922356577e-08,1.5075039125111614e-08,1.5075039340573287e-08,1.507503918712657e-08
"(39.100000000000001, -96.599999999999994)",grassland biome,1.4455128712086386e-07,1.4455128483321745e-07,0.14811577444194984,1.445512852080152e-07,1.4455128600391346e-07,1.4455128720942394e-07,0.6039311735051978,1.4455128627809197e-07,1.4455128724180198e-07,0.041122121534187046,1.4455128547022953e-07,3.765850327370659e-05,0.0014339057523782537,1.4455128490220879e-07,0.2053573425450128,1.445512855182034e-07,1.445512855322931e-07,1.445512845497569e-07,1.4455128538561274e-07,1.4455128539984874e-07
"(39.32, -111.48)",grassland biome,0.04156780025142625,2.661103194284958e-07,0.8020012663122205,2.6611032312351974e-07,2.661103221336395e-07,2.661103223065633e-07,2.6611032275343945e-07,2.6611032217950354e-07,0.006623232808334302,0.02329604564563321,0.004801580137215617,2.6611032356999e-07,0.09530250677005368,2.6611032169509455e-07,2.661103215588451e-07,0.02640410864092496,2.6611032358647534e-07,2.661103207757678e-07,2.661103272851232e-07,2.66110321105092e-07
"(39.329999999999998, -111.45)",grassland biome,0.046892195640213234,3.238740530657399e-07,0.22315558290487178,3.2387405735847716e-07,0.03248595412453699,3.238740578915799e-07,0.022123122207177947,0.18355532778788475,0.11554979714854288,0.0012755022637641745,0.009334189515758524,0.10460560794157692,0.2309948844843998,3.2387405696912576e-07,3.2387405605182947e-07,0.030024921114770137,3.238740575893345e-07,3.2387405526027755e-07,3.2387405332079577e-07,3.2387405541711316e-07
"(39.350000000000001, -111.58)",grassland biome,3.339366533926898e-07,3.339366717635321e-07,3.3393666083793215e-07,4.418245895769322e-05,3.339366517823937e-07,3.3393665250900583e-07,3.339366512628679e-07,0.03211257605018963,0.001958827115514292,0.04621886991834834,0.007866076934120059,0.09131747191741746,0.8204776544289466,3.3393665063407193e-07,3.3393665282534294e-07,3.3393665345851674e-07,3.339366514595119e-07,3.339366483673929e-07,3.339366600768122e-07,3.339366474235734e-07
"(39.740000000000002, -104.98)",dense settlement biome,3.121507860741887e-07,0.9931732826822456,3.121507825701283e-07,3.1215078717460117e-07,3.1215078700183467e-07,3.121507841706541e-07,3.121507825080457e-07,0.0036641213795762014,4.502103064799372e-05,0.0031125804949789625,3.121507841554195e-07,3.1215078707761744e-07,3.121507892157893e-07,3.1215078227091833e-07,3.1215078454390483e-07,3.121507825049843e-07,3.1215078520450445e-07,3.1215078199752415e-07,3.121507817874132e-07,3.121507830709302e-07
"(40.159999999999997, -96.530000000000001)",grassland biome,5.975000681362527e-07,5.97500064957752e-07,0.12158599582912687,5.975000648901348e-07,5.97500066972839e-07,0.0013052848144843607,0.7042555624794995,0.001085461743464572,0.0022736929339796114,5.975000680435912e-07,5.975000741696974e-07,5.975000775299648e-07,0.004799941313400678,5.975000666011141e-07,0.1646862933851687,5.975000636840646e-07,5.975000648610532e-07,5.975000656111475e-07,5.975000647727391e-07,5.975000653544666e-07
"(40.18, -112.45)",grassland biome,6.206070036443909e-06,1.284046508140649e-07,1.2840465291212997e-07,1.284046513441416e-07,1.2840465102350344e-07,0.0002356188369161651,1.2840465048429569e-07,0.03139938307517454,0.0001207629453452215,0.0018362445476466124,0.058293914413342945,0.010089445025638053,0.8979715105976875,4.207884486151546e-05,1.284046517454735e-07,1.2840465108602974e-07,1.2840465137606388e-07,3.5515968380966996e-06,1.284046522198121e-07,1.2840464977705057e-07
"(40.259999999999998, -96.180000000000007)",grassland biome,6.261191952442458e-07,6.261191930378116e-07,0.290126582235298,6.261191920111904e-07,6.261191978610419e-07,0.0009702005751724721,0.6202316631964317,6.261191955933767e-07,6.261191953081404e-07,6.261191975616229e-07,6.261191925974034e-07,6.261192038650003e-07,6.261191971179447e-07,6.261191910046274e-07,0.08620389990195508,6.261191908997761e-07,6.261191924788019e-07,6.261191896928704e-07,0.0024582623032263903,6.261191921607229e-07
"(40.399999999999999, -105.7)",grassland biome,8.122421293988561e-07,8.122421192441722e-07,0.4213953025103071,8.122421259278849e-07,0.0017817228279568237,8.122421276060242e-07,8.122421246914447e-07,8.122421298019845e-07,0.2708958496615351,8.122421245602612e-07,0.02461874469323455,0.03013529905680615,8.122421301616976e-07,0.20222025897208804,8.122421301542092e-07,0.04872871137015057,8.122421304187247e-07,0.00021436400241058772,8.122421169303121e-07,8.122421220371215e-07
"(40.579999999999998, -105.33)",grassland biome,7.919537651047849e-07,7.919537550813539e-07,0.3769187874682713,7.91953755351216e-07,7.91953764326876e-07,7.919537688283015e-07,7.919537628596034e-07,7.919537667831316e-07,0.008158920037708324,7.919537600175605e-07,0.0028918078273770555,0.002314522408659654,7.919537688055621e-07,0.606783553692755,7.919537649952135e-07,0.002510056786566822,7.919537619631311e-07,0.00041205637975332194,7.919537565529846e-07,7.919537577565056e-07
"(40.600000000000001, -73.75)",dense settlement biome,0.15673634766553435,1.1516757131291941e-06,1.1516757123152342e-06,0.0013523132973457266,0.010464024552665424,0.004516350243003354,0.007640556838141635,0.7499732081998348,0.0053609899378647555,0.014937352113938313,1.1516757036958682e-06,0.0005569007261821565,1.1516757047195162e-06,0.003830161668683627,1.1516757188663524e-06,0.0446214296754205,1.1516757165266037e-06,1.151675703351602e-06,1.151675700766134e-06,1.151675712083343e-06
"(40.640000000000001, -74.069999999999993)",dense settlement biome,0.24139710137374765,1.3172106897758182e-07,0.0002826747392155795,9.84157082335507e-05,0.003723322125499979,0.022503243214648812,0.04373554550352701,0.6095136262844648,0.013059405045642639,0.015865799158470313,1.3172106870822733e-07,0.0015341089841029597,1.3172106949787377e-07,0.0018731149481770277,0.002565741749260174,0.04254934313154153,0.0012977677070507485,1.3172106993781808e-07,1.3172106966263107e-07,1.3172107058017125e-07
"(40.649999999999999, -74.0)",dense settlement biome,0.15224551761459387,1.2840926692923285e-06,1.2840926912034395e-06,1.2840927017328036e-06,0.0055003838516849675,0.004413690603760929,1.284092693416732e-06,0.7704024376087208,0.010249832481616816,0.02596232491637192,1.2840926787947465e-06,0.005066713128689097,1.2840926782433634e-06,0.0011664607321184427,1.284092685386561e-06,0.024978514042878427,1.284092692595437e-06,1.2840926796545974e-06,1.2840927090017934e-06,1.2840926853866794e-06
"(40.670000000000002, -73.939999999999998)",dense settlement biome,0.15628908522990545,1.342858690176257e-06,1.342858702725473e-06,0.00118706439467139,0.016795510306908408,0.0020724078670431687,0.007431347362264229,0.7349497982398224,0.012745700861551029,0.019013007925123806,1.3428586929046703e-06,0.002630214447086714,1.342858691794397e-06,0.006477125152145787,1.3428587023490176e-06,0.03596501094531256,1.3428587070364763e-06,1.342858701475118e-06,0.00305646625265322,0.0013778610046231666
"(40.670000000000002, -73.909999999999997)",dense settlement biome,0.12275735838796056,1.4270221029550588e-06,1.4270221203349717e-06,0.0034139738179872338,0.014847202321044247,0.009518726152204431,0.0033775907848005364,0.7803372341488325,0.009350510897291308,0.009712330487093562,1.427022126337191e-06,0.01925775310589471,1.427022112716583e-06,0.0065221174525047524,1.4270221151045513e-06,0.02089235924532541,1.4270221349517407e-06,1.4270221074352298e-06,1.4270221281078214e-06,1.427022112720871e-06
"(40.729999999999997, -73.859999999999999)",dense settlement biome,0.11274329741952337,1.3347570945759482e-06,1.3347571065890353e-06,1.3347571017914805e-06,0.013146434579239974,0.01181796527794892,0.03246281994355793,0.7227794490755136,0.01700682715334307,1.3347570986682613e-06,1.3347570931442317e-06,0.034095536193813294,1.3347570880714818e-06,0.00925502592311772,1.3347571057692034e-06,0.04667796210580084,1.3347571049705724e-06,1.3347571266671187e-06,1.3347571159978407e-06,1.3347571049799252e-06
"(40.75, -74.0)",dense settlement biome,0.22297243794959348,1.0624147650082224e-07,3.6300063912986836e-05,1.0624147745862442e-07,0.007784748858800879,0.006057764985944865,0.017777796074154046,0.6425780479766189,0.020753120764230432,0.026579346111684353,1.062414750700171e-07,0.00906340937914486,1.0624147625106232e-07,0.0013417163878306213,0.00042185240254650905,0.04101981758598155,0.002969692297186819,1.0624147657752523e-07,0.0001052723153248202,0.0005381456396631976
"(40.780000000000001, -73.969999999999999)",dense settlement biome,0.28884299616139686,0.01524159756475614,0.22313798289089387,5.9727995334062253e-05,2.610979761896341e-07,0.06476933345672393,0.2831849486346185,0.0002772832212530941,0.0004782509879978447,3.90546911747466e-05,2.610979724414085e-07,0.0030710594402849115,2.610979731179795e-07,0.004687527808586459,0.07201117943918602,0.01089121267552132,0.004958519425836603,0.002580422489127537,2.6109797518796115e-07,0.025767858725411038
"(40.799999999999997, -104.83)",grassland biome,0.02419640555985317,5.457383341183887e-07,0.17419940998853795,5.457383326160997e-07,5.457383337409829e-07,0.009175336408290225,0.0017788429792209037,0.00038860748500442677,0.13699626168309723,5.457383388710806e-07,5.457383375808569e-07,0.3523627881569992,0.01806955617202174,5.457383413335965e-07,0.2828267884452779,5.45738335939741e-07,5.457383347864225e-07,5.45738335336286e-07,5.457383367130311e-07,5.457383361401213e-07
"(40.810000000000002, -73.959999999999994)",dense settlement biome,0.716745695002678,6.930583428511556e-07,0.00010345995420284493,6.930583384554731e-07,0.006998719956165037,0.0038379445899761307,0.005102799286748654,0.19026678973778943,0.014587865141573075,0.012553573101427672,6.93058333385568e-07,0.0002559043764543181,6.930583433750776e-07,6.930583440974091e-07,0.009559749518224815,0.019485899407100923,0.018449586657600558,6.930583389034752e-07,0.0004954513714282712,0.0015524035485893057
"(40.810000000000002, -73.939999999999998)",dense settlement biome,0.1434569706009826,1.2823143352116466e-06,1.2823143477889528e-06,1.2823143477817107e-06,0.01353799514331602,0.004988562788045975,0.006487221688843272,0.7530304319768869,0.015398383125978538,0.006504497807199545,1.282314342407557e-06,0.007568276795900778,1.28231434142809e-06,0.001479826476534922,1.2823143470899164e-06,0.04753501045287742,1.2823143459680835e-06,1.2823143477813678e-06,1.2823143332476652e-06,1.2823143453477323e-06
"(40.810000000000002, -73.909999999999997)",dense settlement biome,0.19508289537328036,1.3019138270455692e-06,1.30191384355634e-06,1.3019138390442457e-06,0.009911891185160967,0.005215163870712884,0.009748122281238149,0.7028164533367157,0.013872919217062801,0.003047609225897463,1.3019138253572034e-06,0.010411730222336938,1.3019138328975686e-06,0.0010639857570549608,1.3019138431050138e-06,0.048816210392170295,1.3019138396948513e-06,1.3019138329055438e-06,1.3019138468402906e-06,1.301913839273407e-06
"(40.829999999999998, -73.939999999999998)",dense settlement biome,0.1832893064170242,1.2659990848249519e-07,4.109674597211604e-05,2.21742120517162e-05,0.010981712184457523,0.012733543351290368,0.07202886050401454,0.6017291929571268,0.04732300214928073,0.0024010768024954167,1.265999081867861e-07,0.01208437038634116,1.2659990763007376e-07,0.0032872580650301028,0.00692158770515651,0.04422609479007883,0.0002852165057412199,1.2659990858063756e-07,1.774292126506666e-05,0.0026272579030408175
"(40.869999999999997, -96.810000000000002)",grassland biome,8.214227081345806e-06,8.214227059593007e-06,8.214227152534275e-06,8.214227063135158e-06,0.4794772839657373,8.21422714008863e-06,8.214227067836176e-06,8.214227094353762e-06,0.11005370142289198,8.214227067795127e-06,8.214227049792846e-06,8.214227059541345e-06,8.21422706622282e-06,8.214227124928207e-06,0.41032937275093856,8.214227101179741e-06,8.214227057694322e-06,8.21422711568867e-06,8.214227056687343e-06,8.21422707369045e-06
"(41.009999999999998, -72.530000000000001)",cropland biome,0.9919605755981944,2.7917583103795085e-08,2.791758445821188e-08,2.791758403427878e-08,0.00012568194690380137,2.791758335915429e-08,2.028481218153221e-06,9.371094211622012e-05,7.945676802693508e-05,0.007383829995743319,2.7917629119132335e-08,2.2145161345039092e-06,0.00035216674061554925,2.7917583229811277e-08,2.7917583306319776e-08,2.7917583403440706e-08,2.791758348154061e-08,2.7917583157395555e-08,2.791758321021395e-08,2.791758308857208e-08
"(41.009999999999998, -72.489999999999995)",cropland biome,0.7810114867927385,1.267893159841171e-07,0.08225926234074739,1.2678931515091783e-07,1.2678931599687876e-07,0.03545122905977488,0.038681697980408394,1.2678931668261905e-07,1.2678931645786733e-07,1.2678931588355652e-07,1.267893152654847e-07,0.011565891076482482,1.2678931586817578e-07,0.001181544317054852,0.049847240171684085,1.2678931642639762e-07,1.2678931609902413e-07,1.2678931603052386e-07,1.2678931686404967e-07,1.2678931655519126e-07
"(41.020000000000003, -72.530000000000001)",cropland biome,0.9991653354534487,1.2683595190115657e-07,1.268359526648883e-07,1.2683595863545793e-07,3.498999078943529e-05,1.2683595255225267e-07,1.2683595265319962e-07,4.9136102240559604e-05,1.268359528192137e-07,0.0002723416012379249,1.268359544446306e-07,1.2683595279838334e-07,0.0004730100891996288,1.268359519364715e-07,1.2683595221524507e-07,1.268359532334527e-07,3.4110597434781205e-06,1.2683595139923452e-07,1.268359514991881e-07,1.26835951421357e-07
